,ID,Word,Lemme,Stemme,stopword
5623,1213,design,['design'],['design'],False
5624,1213,bad,['bad'],['bad'],False
5625,1213,execution,['execution'],['execut'],False
5626,1214,garbage,['garbage'],['garbag'],False
5627,1215,great,['great'],['great'],False
5628,1215,size,['size'],['size'],False
5629,1215,terrible,['terrible'],['terribl'],False
5630,1215,software,['software'],['softwar'],False
5631,1215,and,['and'],['and'],True
5632,1215,connection,['connection'],['connect'],False
5633,1215,ports,['port'],['port'],False
5634,1215,lacking,['lacking'],['lack'],False
5635,1216,send,['send'],['send'],False
5636,1216,me,['me'],['me'],True
5637,1216,my,['my'],['my'],True
5638,1216,money,['money'],['money'],False
5639,1216,back,['back'],['back'],False
5640,1216,please,['please'],['pleas'],False
5641,1217,save,['save'],['save'],False
5642,1217,your,['your'],['your'],True
5643,1217,money,['money'],['money'],False
5644,1217,do,['do'],['do'],True
5645,1217,not,['not'],['not'],True
5646,1217,buy,['buy'],['buy'],False
5647,1217,this,['this'],['thi'],True
5648,1217,junk,['junk'],['junk'],False
5649,1218,not,['not'],['not'],True
5650,1218,as,['a'],['as'],True
5651,1218,described,['described'],['describ'],False
5652,1219,it is,"['it', 'is']","['it', 'is']",False
5653,1219,is,['is'],['is'],True
5654,1219,a,['a'],['a'],True
5655,1219,toy,['toy'],['toy'],False
5656,1220,very,['very'],['veri'],True
5657,1220,dim,['dim'],['dim'],False
5658,1221,stops,['stop'],['stop'],False
5659,1221,working,['working'],['work'],False
5660,1221,after,['after'],['after'],True
5661,1221,about,['about'],['about'],True
5662,1221,a,['a'],['a'],True
5663,1221,year,['year'],['year'],False
5664,1222,not,['not'],['not'],True
5665,1222,very,['very'],['veri'],True
5666,1222,bright,['bright'],['bright'],False
5667,1222,but,['but'],['but'],True
5668,1222,good,['good'],['good'],False
5669,1222,in,['in'],['in'],True
5670,1222,dark,['dark'],['dark'],False
5671,1222,room,['room'],['room'],False
5672,1223,high,['high'],['high'],False
5673,1223,hopes,['hope'],['hope'],False
5674,1223,but,['but'],['but'],True
5675,1223,disappointed,['disappointed'],['disappoint'],False
5676,1223,limiting,['limiting'],['limit'],False
5677,1223,hardware,['hardware'],['hardwar'],False
5678,1223,and,['and'],['and'],True
5679,1223,software,['software'],['softwar'],False
5680,1224,not,['not'],['not'],True
5681,1224,good,['good'],['good'],False
5682,1224,enough,['enough'],['enough'],False
5683,1225,solid,['solid'],['solid'],False
5684,1225,performance,['performance'],['perform'],False
5685,1225,limited,['limited'],['limit'],False
5686,1225,apps,['apps'],['app'],False
5687,1226,limited,['limited'],['limit'],False
5688,1226,capabilities,['capability'],['capabl'],False
5689,1227,not,['not'],['not'],True
5690,1227,happy,['happy'],['happi'],False
5691,1228,okaybut,['okaybut'],['okaybut'],False
5692,1228,photos,['photo'],['photo'],False
5693,1228,are,['are'],['are'],True
5694,1228,deceiving,['deceiving'],['deceiv'],False
5695,1229,bad,['bad'],['bad'],False
5696,1229,picture,['picture'],['pictur'],False
5697,1229,quality,['quality'],['qualiti'],False
5698,1229,not,['not'],['not'],True
5699,1229,bright,['bright'],['bright'],False
5700,1229,grainy,['grainy'],['graini'],False
5701,1229,at,['at'],['at'],True
5702,1229,times,['time'],['time'],False
5703,1230,really,['really'],['realli'],False
5704,1230,expensive,['expensive'],['expens'],False
5705,1230,for,['for'],['for'],True
5706,1230,what,['what'],['what'],True
5707,1230,it,['it'],['it'],True
5708,1230,doesplus,['doesplus'],['doesplu'],False
5709,1230,no,['no'],['no'],True
5710,1230,way,['way'],['way'],False
5711,1230,to,['to'],['to'],True
5712,1230,fix,['fix'],['fix'],False
5713,1230,a,['a'],['a'],True
5714,1230,crooked,['crooked'],['crook'],False
5715,1230,projection,['projection'],['project'],False
5716,1231,it is,"['it', 'is']","['it', 'is']",False
5717,1231,perfect,['perfect'],['perfect'],False
5718,1231,and,['and'],['and'],True
5719,1231,disappointing,['disappointing'],['disappoint'],False
5720,1232,picture,['picture'],['pictur'],False
5721,1232,function,['function'],['function'],False
5722,1232,and,['and'],['and'],True
5723,1232,small,['small'],['small'],False
5724,1232,size,['size'],['size'],False
5725,1232,is,['is'],['is'],True
5726,1232,impressive,['impressive'],['impress'],False
5727,1233,mediocre,['mediocre'],['mediocr'],False
5728,1233,purchase,['purchase'],['purchas'],False
5729,1234,the,['the'],['the'],True
5730,1234,advertising,['advertising'],['advertis'],False
5731,1234,page,['page'],['page'],False
5732,1234,was,['wa'],['wa'],True
5733,1234,misleading,['misleading'],['mislead'],False
5734,1235,limited,['limited'],['limit'],False
5735,1235,streaming,['streaming'],['stream'],False
5736,1236,it is,"['it', 'is']","['it', 'is']",False
5737,1236,shocking,['shocking'],['shock'],False
5738,1236,what,['what'],['what'],True
5739,1236,a,['a'],['a'],True
5740,1236,mess,['mess'],['mess'],False
5741,1236,this,['this'],['thi'],True
5742,1236,is,['is'],['is'],True
5743,1237,terrible,['terrible'],['terribl'],False
5744,1237,for,['for'],['for'],True
5745,1237,netflix,['netflix'],['netflix'],False
5746,1238,poor,['poor'],['poor'],False
5747,1238,quality,['quality'],['qualiti'],False
5748,1238,broken,['broken'],['broken'],False
5749,1238,in,['in'],['in'],True
5750,1238,four,['four'],['four'],False
5751,1238,months,['month'],['month'],False
5752,1239,just,['just'],['just'],True
5753,1239,okay,['okay'],['okay'],False
5754,1239,better,['better'],['better'],False
5755,1239,spend,['spend'],['spend'],False
5756,1239,little,['little'],['littl'],False
5757,1239,more,['more'],['more'],True
5758,1239,buy,['buy'],['buy'],False
5759,1239,good,['good'],['good'],False
5760,1239,one,['one'],['one'],True
5761,1240,time,['time'],['time'],False
5762,1240,to,['to'],['to'],True
5763,1240,return,['return'],['return'],False
5764,1240,this,['this'],['thi'],True
5765,1240,junk,['junk'],['junk'],False
5766,1240,not,['not'],['not'],True
5767,1240,iphone,['iphone'],['iphon'],False
5768,1240,friendly,['friendly'],['friendli'],False
5769,1241,it,['it'],['it'],True
5770,1241,is,['is'],['is'],True
5771,1241,not,['not'],['not'],True
5772,1241,bright,['bright'],['bright'],False
5773,1241,enough,['enough'],['enough'],False
5774,1241,for,['for'],['for'],True
5775,1241,use,['use'],['use'],False
5776,1242,me,['me'],['me'],True
5777,1242,gusta,['gusta'],['gusta'],False
5778,1242,pero,['pero'],['pero'],False
5779,1243,seriously,['seriously'],['serious'],False
5780,1244,great,['great'],['great'],False
5781,1244,idea,['idea'],['idea'],False
5782,1244,but,['but'],['but'],True
5783,1244,not,['not'],['not'],True
5784,1244,carried,['carried'],['carri'],False
5785,1244,out,['out'],['out'],True
5786,1244,to,['to'],['to'],True
5787,1244,its,['it'],['it'],True
5788,1244,fullest,['fullest'],['fullest'],False
5789,1244,potential,['potential'],['potenti'],False
5790,1244,by,['by'],['by'],True
5791,1244,far,['far'],['far'],False
5792,1245,disappointed,['disappointed'],['disappoint'],False
5793,1245,beyond,['beyond'],['beyond'],False
5794,1245,words,['word'],['word'],False
5795,1246,does,['doe'],['doe'],True
5796,1246,not,['not'],['not'],True
5797,1246,work,['work'],['work'],False
5798,1246,with,['with'],['with'],True
5799,1246,iphone,['iphone'],['iphon'],False
5800,1247,this,['this'],['thi'],True
5801,1247,product,['product'],['product'],False
5802,1247,needs,['need'],['need'],False
5803,1247,to,['to'],['to'],True
5804,1247,be,['be'],['be'],True
5805,1247,cheapier,['cheapier'],['cheapier'],False
5806,1248,was,['wa'],['wa'],True
5807,1248,a,['a'],['a'],True
5808,1248,fan,['fan'],['fan'],False
5809,1248,of,['of'],['of'],True
5810,1248,anker,['anker'],['anker'],False
5811,1248,until,['until'],['until'],True
5812,1248,purchasing,['purchasing'],['purchas'],False
5813,1248,this,['this'],['thi'],True
5814,1248,piece,['piece'],['piec'],False
5815,1248,of,['of'],['of'],True
5816,1248,junk,['junk'],['junk'],False
5817,1249,difficult,['difficult'],['difficult'],False
5818,1249,to,['to'],['to'],True
5819,1249,navigate,['navigate'],['navig'],False
5820,1249,in,['in'],['in'],True
5821,1249,any,['any'],['ani'],True
5822,1249,mode,['mode'],['mode'],False
5823,1250,very,['very'],['veri'],True
5824,1250,loud,['loud'],['loud'],False
5825,1251,works,['work'],['work'],False
5826,1251,well,['well'],['well'],False
5827,1251,as,['a'],['as'],True
5828,1251,a,['a'],['a'],True
5829,1251,projector,['projector'],['projector'],False
5830,1251,app,['app'],['app'],False
5831,1251,is,['is'],['is'],True
5832,1251,pretty,['pretty'],['pretti'],False
5833,1251,bad,['bad'],['bad'],False
5834,1251,for,['for'],['for'],True
5835,1251,an,['an'],['an'],True
5836,1251,otherwise,['otherwise'],['otherwis'],False
5837,1251,polished,['polished'],['polish'],False
5838,1251,product,['product'],['product'],False
5839,1252,speaker,['speaker'],['speaker'],False
5840,1252,isnt,['isnt'],['isnt'],False
5841,1252,good,['good'],['good'],False
5842,1253,compact,['compact'],['compact'],False
5843,1253,disappointment,['disappointment'],['disappoint'],False
5844,1254,need,['need'],['need'],False
5845,1254,complete,['complete'],['complet'],False
5846,1254,darkness,['darkness'],['dark'],False
5847,1255,just,['just'],['just'],True
5848,1255,ok,['ok'],['ok'],False
5849,1256,problem,['problem'],['problem'],False
5850,1256,with,['with'],['with'],True
5851,1256,overheating,['overheating'],['overh'],False
5852,1256,within,['within'],['within'],False
5853,1256,minutes,['minute'],['minut'],False
5854,1256,of,['of'],['of'],True
5855,1256,turning,['turning'],['turn'],False
5856,1256,on,['on'],['on'],True
5857,1257,over,['over'],['over'],True
5858,1257,all,['all'],['all'],True
5859,1257,great,['great'],['great'],False
5860,1257,product,['product'],['product'],False
5861,1257,looking,['looking'],['look'],False
5862,1257,into,['into'],['into'],True
5863,1257,why,['why'],['whi'],True
5864,1257,it,['it'],['it'],True
5865,1257,glitches,['glitch'],['glitch'],False
5866,1257,so,['so'],['so'],True
5867,1257,much,['much'],['much'],False
5868,1258,mini,['mini'],['mini'],False
5869,1258,projector,['projector'],['projector'],False
5870,1258,mini,['mini'],['mini'],False
5871,1258,issues,['issue'],['issu'],False
5872,1259,does,['doe'],['doe'],True
5873,1259,not,['not'],['not'],True
5874,1259,work,['work'],['work'],False
5875,1260,missing,['missing'],['miss'],False
5876,1260,pieces,['piece'],['piec'],False
5877,1261,defective,['defective'],['defect'],False
5878,1261,unit,['unit'],['unit'],False
5879,1262,do not,"['do', 'not']","['do', 'not']",False
5880,1262,waste,['waste'],['wast'],False
5881,1262,your,['your'],['your'],True
5882,1262,time,['time'],['time'],False
5883,1262,if,['if'],['if'],True
5884,1262,this,['this'],['thi'],True
5885,1262,is,['is'],['is'],True
5886,1262,a,['a'],['a'],True
5887,1262,family,['family'],['famili'],False
5888,1262,purchase,['purchase'],['purchas'],False
5889,1263,too,['too'],['too'],True
5890,1263,dark,['dark'],['dark'],False
5891,1264,not,['not'],['not'],True
5892,1264,worth,['worth'],['worth'],False
5893,1264,the,['the'],['the'],True
5894,1264,expensive,['expensive'],['expens'],False
5895,1264,price,['price'],['price'],False
5896,1265,received,['received'],['receiv'],False
5897,1265,repackaged,['repackaged'],['repackag'],False
5898,1265,item,['item'],['item'],False
5899,1265,still,['still'],['still'],False
5900,1265,connected,['connected'],['connect'],False
5901,1265,to,['to'],['to'],True
5902,1265,previous,['previous'],['previou'],False
5903,1265,users,['user'],['user'],False
5904,1265,accounts,['account'],['account'],False
5905,1265,returning,['returning'],['return'],False
5906,1266,portable,['portable'],['portabl'],False
5907,1266,but,['but'],['but'],True
5908,1266,not,['not'],['not'],True
5909,1266,highest,['highest'],['highest'],False
5910,1266,sound,['sound'],['sound'],False
5911,1266,or,['or'],['or'],True
5912,1266,image,['image'],['imag'],False
5913,1266,quality,['quality'],['qualiti'],False
5914,1267,the,['the'],['the'],True
5915,1267,update,['update'],['updat'],False
5916,1267,that,['that'],['that'],True
5917,1267,,[],[],False
5918,1267,couldnt,['couldnt'],['couldnt'],False
5919,1267,wait,['wait'],['wait'],False
5920,1268,it is,"['it', 'is']","['it', 'is']",False
5921,1268,alright,['alright'],['alright'],False
5922,1269,its,['it'],['it'],True
5923,1269,alright,['alright'],['alright'],False
5924,1270,amazing,['amazing'],['amaz'],False
5925,1270,and,['and'],['and'],True
5926,1270,nifty,['nifty'],['nifti'],False
5927,1270,but,['but'],['but'],True
5928,1270,its,['it'],['it'],True
5929,1270,always,['always'],['alway'],False
5930,1270,tilted,['tilted'],['tilt'],False
5931,1271,ok,['ok'],['ok'],False
5932,1271,for,['for'],['for'],True
5933,1271,poolside,['poolside'],['poolsid'],False
5934,1271,but,['but'],['but'],True
5935,1271,obviously,['obviously'],['obvious'],False
5936,1271,needs,['need'],['need'],False
5937,1271,complete,['complete'],['complet'],False
5938,1271,dark,['dark'],['dark'],False
5939,1271,to,['to'],['to'],True
5940,1271,be,['be'],['be'],True
5941,1271,enjoyable,['enjoyable'],['enjoy'],False
5942,1272,crashes,['crash'],['crash'],False
5943,1272,,[],[],False
5944,1272,draw,['draw'],['draw'],False
5945,1272,of,['of'],['of'],True
5946,1272,the,['the'],['the'],True
5947,1272,luck,['luck'],['luck'],False
5948,1273,it,['it'],['it'],True
5949,1273,was,['wa'],['wa'],True
5950,1273,okay,['okay'],['okay'],False
5951,1274,not,['not'],['not'],True
5952,1274,worth,['worth'],['worth'],False
5953,1274,the,['the'],['the'],True
5954,1274,money,['money'],['money'],False
5955,1274,just,['just'],['just'],True
5956,1274,novel,['novel'],['novel'],False
5957,1275,battery,['battery'],['batteri'],False
5958,1275,drains,['drain'],['drain'],False
5959,1275,while,['while'],['while'],True
5960,1275,off,['off'],['off'],True
5961,1275,more,['more'],['more'],True
5962,1275,so,['so'],['so'],True
5963,1276,this,['this'],['thi'],True
5964,1276,would,['would'],['would'],True
5965,1276,be,['be'],['be'],True
5966,1276,great,['great'],['great'],False
5967,1276,if,['if'],['if'],True
5968,1276,it,['it'],['it'],True
5969,1276,was not,"['wa', 'not']","['wa', 'not']",False
5970,1276,so,['so'],['so'],True
5971,1276,terrible,['terrible'],['terribl'],False
5972,1277,would,['would'],['would'],True
5973,1277,not,['not'],['not'],True
5974,1277,recommend,['recommend'],['recommend'],False
5975,1277,did,['did'],['did'],True
5976,1277,not,['not'],['not'],True
5977,1277,work,['work'],['work'],False
5978,1277,out,['out'],['out'],True
5979,1277,of,['of'],['of'],True
5980,1277,box,['box'],['box'],False
5981,1278,too,['too'],['too'],True
5982,1278,dim,['dim'],['dim'],False
5983,1279,very,['very'],['veri'],True
5984,1279,disappointed,['disappointed'],['disappoint'],False
5985,1280,amazing,['amazing'],['amaz'],False
5986,1280,product,['product'],['product'],False
5987,1280,i,['i'],['i'],True
5988,1280,think,['think'],['think'],False
5989,1280,i,['i'],['i'],True
5990,1280,got,['got'],['got'],False
5991,1280,a,['a'],['a'],True
5992,1280,used,['used'],['use'],False
5993,1280,product,['product'],['product'],False
5994,1280,or,['or'],['or'],True
5995,1280,the,['the'],['the'],True
5996,1280,product,['product'],['product'],False
5997,1280,was,['wa'],['wa'],True
5998,1280,damaged,['damaged'],['damag'],False
5999,1280,on,['on'],['on'],True
6000,1280,the,['the'],['the'],True
6001,1280,way,['way'],['way'],False
6002,1280,to,['to'],['to'],True
6003,1280,me,['me'],['me'],True
6004,1281,lack,['lack'],['lack'],False
6005,1281,quality,['quality'],['qualiti'],False
6006,1281,features,['feature'],['featur'],False
6007,1281,for,['for'],['for'],True
6008,1281,gamers,['gamers'],['gamer'],False
6009,1282,not,['not'],['not'],True
6010,1282,worth,['worth'],['worth'],False
6011,1282,it,['it'],['it'],True
6012,1283,short,['short'],['short'],False
6013,1283,life,['life'],['life'],False
6014,1283,span,['span'],['span'],False
6015,1284,crooked,['crooked'],['crook'],False
6016,1284,screen,['screen'],['screen'],False
6017,1285,mixed,['mixed'],['mix'],False
6018,1285,feelings,['feeling'],['feel'],False
6019,1285,on,['on'],['on'],True
6020,1285,it,['it'],['it'],True
6021,1286,need,['need'],['need'],False
6022,1286,to,['to'],['to'],True
6023,1286,have,['have'],['have'],True
6024,1286,certain,['certain'],['certain'],False
6025,1286,conditions,['condition'],['condit'],False
6026,1287,useless,['useless'],['useless'],False
6027,1287,for,['for'],['for'],True
6028,1287,streaming,['streaming'],['stream'],False
6029,1287,while,['while'],['while'],True
6030,1287,using,['using'],['use'],False
6031,1287,external,['external'],['extern'],False
6032,1287,bluetooth,['bluetooth'],['bluetooth'],False
6033,1287,speaker,['speaker'],['speaker'],False
6034,1287,,[],[],False
6035,1287,anything,['anything'],['anyth'],False
6036,1287,sort,['sort'],['sort'],False
6037,1287,of,['of'],['of'],True
6038,1287,see,['see'],['see'],False
6039,1287,update,['update'],['updat'],False
6040,1288,not,['not'],['not'],True
6041,1288,very,['very'],['veri'],True
6042,1288,bright,['bright'],['bright'],False
6043,1289,inside,['inside'],['insid'],False
6044,1289,of,['of'],['of'],True
6045,1289,projector,['projector'],['projector'],False
6046,1289,screen,['screen'],['screen'],False
6047,1289,came,['came'],['came'],False
6048,1289,with,['with'],['with'],True
6049,1289,a,['a'],['a'],True
6050,1289,scratch,['scratch'],['scratch'],False
6051,1290,not,['not'],['not'],True
6052,1290,for,['for'],['for'],True
6053,1290,iphone,['iphone'],['iphon'],False
6054,1291,not,['not'],['not'],True
6055,1291,compatible,['compatible'],['compat'],False
6056,1291,with,['with'],['with'],True
6057,1291,android,['android'],['android'],False
6058,1291,or,['or'],['or'],True
6059,1291,windows,['window'],['window'],False
6060,1292,good,['good'],['good'],False
6061,1292,picture,['picture'],['pictur'],False
6062,1292,quality,['quality'],['qualiti'],False
6063,1292,but,['but'],['but'],True
6064,1292,hard,['hard'],['hard'],False
6065,1292,to,['to'],['to'],True
6066,1292,use,['use'],['use'],False
6067,1292,with,['with'],['with'],True
6068,1292,phone,['phone'],['phone'],False
6069,1293,dont,['dont'],['dont'],False
6070,1293,waste,['waste'],['wast'],False
6071,1293,your,['your'],['your'],True
6072,1293,money,['money'],['money'],False
6073,1293,on,['on'],['on'],True
6074,1293,this,['this'],['thi'],True
6075,1293,projector,['projector'],['projector'],False
6076,1294,ca not,"['ca', 'not']","['ca', 'not']",False
6077,1294,stream,['stream'],['stream'],False
6078,1294,without,['without'],['without'],False
6079,1294,wifi,['wifi'],['wifi'],False
6080,1295,nothing,['nothing'],['noth'],False
6081,1295,works,['work'],['work'],False
6082,1296,heading,['heading'],['head'],False
6083,1296,in,['in'],['in'],True
6084,1296,the,['the'],['the'],True
6085,1296,right,['right'],['right'],False
6086,1296,direction,['direction'],['direct'],False
6087,1296,but,['but'],['but'],True
6088,1296,still,['still'],['still'],False
6089,1296,needs,['need'],['need'],False
6090,1296,improvement,['improvement'],['improv'],False
6091,1297,seems,['seems'],['seem'],False
6092,1297,tiny,['tiny'],['tini'],False
6093,1297,and,['and'],['and'],True
6094,1297,simple,['simple'],['simpl'],False
6095,1297,but,['but'],['but'],True
6096,1297,is,['is'],['is'],True
6097,1297,fussy,['fussy'],['fussi'],False
6098,1297,and,['and'],['and'],True
6099,1297,meh,['meh'],['meh'],False
6100,1298,ca not,"['ca', 'not']","['ca', 'not']",False
6101,1298,watch,['watch'],['watch'],False
6102,1298,youtube,['youtube'],['youtub'],False
6103,1298,nor,['nor'],['nor'],True
6104,1298,prime,['prime'],['prime'],False
6105,1299,no,['no'],['no'],True
6106,1299,lo,['lo'],['lo'],False
6107,1299,recomiendo,['recomiendo'],['recomiendo'],False
6108,1300,maybe,['maybe'],['mayb'],False
6109,1300,good,['good'],['good'],False
6110,1300,for,['for'],['for'],True
6111,1300,home,['home'],['home'],False
6112,1300,not,['not'],['not'],True
6113,1300,for,['for'],['for'],True
6114,1300,business,['business'],['busi'],False
6115,1300,though,['though'],['though'],False
6116,1301,just,['just'],['just'],True
6117,1301,not,['not'],['not'],True
6118,1301,as,['a'],['as'],True
6119,1301,good,['good'],['good'],False
6120,1301,as,['a'],['as'],True
6121,1301,expected,['expected'],['expect'],False
6122,1302,brightness,['brightness'],['bright'],False
6123,1302,sucks,['suck'],['suck'],False
6124,1302,and,['and'],['and'],True
6125,1302,apps,['apps'],['app'],False
6126,1302,are,['are'],['are'],True
6127,1302,meh,['meh'],['meh'],False
6128,1303,just,['just'],['just'],True
6129,1303,did not,"['did', 'not']","['did', 'not']",False
6130,1303,work,['work'],['work'],False
6131,1304,very,['very'],['veri'],True
6132,1304,cool,['cool'],['cool'],False
6133,1304,concept,['concept'],['concept'],False
6134,1304,and,['and'],['and'],True
6135,1304,works,['work'],['work'],False
6136,1304,amazingly,['amazingly'],['amazingli'],False
6137,1304,well,['well'],['well'],False
6138,1304,in,['in'],['in'],True
6139,1304,a,['a'],['a'],True
6140,1304,dark,['dark'],['dark'],False
6141,1304,room,['room'],['room'],False
6142,1305,small,['small'],['small'],False
6143,1305,movie,['movie'],['movi'],False
6144,1305,projector,['projector'],['projector'],False
6145,1306,os,['o'],['os'],False
6146,1306,was,['wa'],['wa'],True
6147,1306,terrible,['terrible'],['terribl'],False
6148,1307,does,['doe'],['doe'],True
6149,1307,not,['not'],['not'],True
6150,1307,last,['last'],['last'],False
6151,1307,long,['long'],['long'],False
6152,1308,movie,['movie'],['movi'],False
6153,1308,apps,['apps'],['app'],False
6154,1308,constantly,['constantly'],['constantli'],False
6155,1308,crash,['crash'],['crash'],False
6156,1309,terrible,['terrible'],['terribl'],False
6157,1310,projector,['projector'],['projector'],False
6158,1310,only,['only'],['onli'],True
6159,1310,works,['work'],['work'],False
6160,1310,with,['with'],['with'],True
6161,1310,apps,['apps'],['app'],False
6162,1310,that,['that'],['that'],True
6163,1310,come,['come'],['come'],False
6164,1310,with,['with'],['with'],True
6165,1310,projector,['projector'],['projector'],False
6166,1311,good,['good'],['good'],False
6167,1311,projector,['projector'],['projector'],False
6168,1311,and,['and'],['and'],True
6169,1311,battery,['battery'],['batteri'],False
6170,1311,life,['life'],['life'],False
6171,1311,but,['but'],['but'],True
6172,1311,mirror,['mirror'],['mirror'],False
6173,1311,cast,['cast'],['cast'],False
6174,1311,wouldnt,['wouldnt'],['wouldnt'],False
6175,1311,work,['work'],['work'],False
6176,1312,three,['three'],['three'],False
6177,1312,stars,['star'],['star'],False
6178,1313,good,['good'],['good'],False
6179,1313,but,['but'],['but'],True
6180,1313,eh,['eh'],['eh'],False
6181,1314,good,['good'],['good'],False
6182,1314,product,['product'],['product'],False
6183,1314,not,['not'],['not'],True
6184,1314,excellent,['excellent'],['excel'],False
6185,1315,item,['item'],['item'],False
6186,1315,broke,['broke'],['broke'],False
6187,1315,after,['after'],['after'],True
6188,1315,a,['a'],['a'],True
6189,1315,few,['few'],['few'],True
6190,1315,months,['month'],['month'],False
6191,1316,dont,['dont'],['dont'],False
6192,1316,buy,['buy'],['buy'],False
6193,1316,it,['it'],['it'],True
6194,1317,still,['still'],['still'],False
6195,1317,it,['it'],['it'],True
6196,1317,is,['is'],['is'],True
6197,1317,not,['not'],['not'],True
6198,1317,bright,['bright'],['bright'],False
6199,1317,enough,['enough'],['enough'],False
6200,1317,if,['if'],['if'],True
6201,1317,you,['you'],['you'],True
6202,1317,are,['are'],['are'],True
6203,1317,not,['not'],['not'],True
6204,1317,in,['in'],['in'],True
6205,1317,a,['a'],['a'],True
6206,1317,complete,['complete'],['complet'],False
6207,1317,dark,['dark'],['dark'],False
6208,1317,room,['room'],['room'],False
6209,1318,not,['not'],['not'],True
6210,1318,good,['good'],['good'],False
6211,1319,poor,['poor'],['poor'],False
6212,1319,on,['on'],['on'],True
6213,1319,brightly,['brightly'],['brightli'],False
6214,1319,lit,['lit'],['lit'],False
6215,1319,rooms,['room'],['room'],False
6216,1320,still,['still'],['still'],False
6217,1320,not,['not'],['not'],True
6218,1320,ready,['ready'],['readi'],False
6219,1320,for,['for'],['for'],True
6220,1320,prime,['prime'],['prime'],False
6221,1320,time,['time'],['time'],False
6222,1321,poor,['poor'],['poor'],False
6223,1321,picture,['picture'],['pictur'],False
6224,1321,quality,['quality'],['qualiti'],False
6225,1322,not,['not'],['not'],True
6226,1322,worth,['worth'],['worth'],False
6227,1322,the,['the'],['the'],True
6228,1322,hype,['hype'],['hype'],False
6229,1322,or,['or'],['or'],True
6230,1322,the,['the'],['the'],True
6231,1322,money,['money'],['money'],False
6232,1323,it,['it'],['it'],True
6233,1323,did,['did'],['did'],True
6234,1323,not,['not'],['not'],True
6235,1323,recognize,['recognize'],['recogn'],False
6236,1323,hdmi,['hdmi'],['hdmi'],False
6237,1323,input,['input'],['input'],False
6238,1324,the,['the'],['the'],True
6239,1324,bluetooth,['bluetooth'],['bluetooth'],False
6240,1324,has,['ha'],['ha'],True
6241,1324,a,['a'],['a'],True
6242,1324,delay,['delay'],['delay'],False
6243,1324,with,['with'],['with'],True
6244,1324,speaker,['speaker'],['speaker'],False
6245,1325,not,['not'],['not'],True
6246,1325,a,['a'],['a'],True
6247,1325,sturdy,['sturdy'],['sturdi'],False
6248,1325,product,['product'],['product'],False
6249,1326,not,['not'],['not'],True
6250,1326,good,['good'],['good'],False
6251,1327,disappointed,['disappointed'],['disappoint'],False
6252,1327,in,['in'],['in'],True
6253,1327,nebula,['nebula'],['nebula'],False
6254,1328,streaming,['streaming'],['stream'],False
6255,1328,apps,['apps'],['app'],False
6256,1328,do not,"['do', 'not']","['do', 'not']",False
6257,1328,work,['work'],['work'],False
6258,1329,nebula,['nebula'],['nebula'],False
6259,1330,remote,['remote'],['remot'],False
6260,1330,control,['control'],['control'],False
6261,1330,issue,['issue'],['issu'],False
6262,1331,iphone,['iphone'],['iphon'],False
6263,1331,user,['user'],['user'],False
6264,1331,be,['be'],['be'],True
6265,1331,aware,['aware'],['awar'],False
6266,1331,,[],[],False
6267,1331,softwares,['software'],['softwar'],False
6268,1331,wo not,"['wo', 'not']","['wo', 'not']",False
6269,1331,work,['work'],['work'],False
6270,1332,avoid,['avoid'],['avoid'],False
6271,1333,awesome,['awesome'],['awesom'],False
6272,1333,except,['except'],['except'],False
6273,1333,it is,"['it', 'is']","['it', 'is']",False
6274,1333,breaking,['breaking'],['break'],False
6275,1333,8,['8'],['8'],False
6276,1333,months,['month'],['month'],False
6277,1333,in,['in'],['in'],True
6278,1334,sound,['sound'],['sound'],False
6279,1334,output,['output'],['output'],False
6280,1334,volume,['volume'],['volum'],False
6281,1334,is,['is'],['is'],True
6282,1334,its,['it'],['it'],True
6283,1334,biggest,['biggest'],['biggest'],False
6284,1334,issue,['issue'],['issu'],False
6285,1334,,[],[],False
6286,1334,not,['not'],['not'],True
6287,1334,loud,['loud'],['loud'],False
6288,1334,enough,['enough'],['enough'],False
6289,1334,for,['for'],['for'],True
6290,1334,outdoor,['outdoor'],['outdoor'],False
6291,1334,usage,['usage'],['usag'],False
6292,1335,not,['not'],['not'],True
6293,1335,bright,['bright'],['bright'],False
6294,1335,enough,['enough'],['enough'],False
6295,1336,it,['it'],['it'],True
6296,1336,can,['can'],['can'],True
6297,1336,do,['do'],['do'],True
6298,1336,everything,['everything'],['everyth'],False
6299,1336,but,['but'],['but'],True
6300,1336,is,['is'],['is'],True
6301,1336,not,['not'],['not'],True
6302,1336,good,['good'],['good'],False
6303,1336,at,['at'],['at'],True
6304,1336,anything,['anything'],['anyth'],False
6305,1337,not,['not'],['not'],True
6306,1337,able,['able'],['abl'],False
6307,1337,to,['to'],['to'],True
6308,1337,login,['login'],['login'],False
6309,1337,to,['to'],['to'],True
6310,1337,youtube,['youtube'],['youtub'],False
6311,1338,bad,['bad'],['bad'],False
6312,1338,quality,['quality'],['qualiti'],False
6313,1338,picture,['picture'],['pictur'],False
6314,1339,horrible,['horrible'],['horribl'],False
6315,1339,experience,['experience'],['experi'],False
6316,1340,constant,['constant'],['constant'],False
6317,1340,troubleshooting,['troubleshooting'],['troubleshoot'],False
6318,1340,is,['is'],['is'],True
6319,1340,annoying,['annoying'],['annoy'],False
